802.000000	5.34184
804.000000	5.1996
806.000000	5.06995
808.000000	5.06338
810.000000	5.15491
812.000000	5.08649
814.000000	4.92926
816.000000	5.00291
818.000000	5.11782
820.000000	5.00793
822.000000	5.08077
824.000000	5.17998
826.000000	5.10425
828.000000	5.14972
830.000000	5.17484
832.000000	5.07042
834.000000	5.07126
836.000000	5.21359
838.000000	5.18042
840.000000	5.06695
842.000000	4.92778
844.000000	4.97486
846.000000	5.17488
848.000000	5.1388
850.000000	5.02894
852.000000	5.05419
854.000000	5.17876
856.000000	5.06494
858.000000	5.14286
860.000000	5.45125
862.000000	5.52206
864.000000	5.48023
866.000000	5.34865
868.000000	5.38389
870.000000	5.52763
872.000000	5.49622
874.000000	5.50241
876.000000	5.48804
878.000000	5.53792
880.000000	5.50009
882.000000	5.55485
884.000000	5.54861
886.000000	5.5216
888.000000	5.4366
890.000000	5.57277
892.000000	5.71604
894.000000	5.71956
896.000000	5.74565
898.000000	5.74924
900.000000	5.79575
902.000000	6.09928
904.000000	6.10402
906.000000	6.05122
908.000000	6.12234
910.000000	6.14086
912.000000	6.17582
914.000000	6.19752
916.000000	6.22849
918.000000	6.41243
920.000000	6.71455
922.000000	6.67716
924.000000	6.75159
926.000000	6.91206
928.000000	6.88853
930.000000	6.90014
932.000000	7.10144
934.000000	7.43067
936.000000	7.27776
938.000000	7.08725
940.000000	7.23439
942.000000	7.4742
944.000000	7.60317
946.000000	7.68501
948.000000	7.62131
950.000000	7.76162
952.000000	7.87767
954.000000	7.84739
956.000000	7.86912
958.000000	7.85399
960.000000	7.62958
962.000000	7.43121
964.000000	7.30948
966.000000	7.29894
968.000000	7.24073
970.000000	7.1978
972.000000	7.23999
974.000000	7.21391
976.000000	6.96559
978.000000	6.9517
980.000000	7.02782
982.000000	7.1075
984.000000	7.06544
986.000000	6.92905
988.000000	6.79121
990.000000	6.72224
992.000000	6.66366
994.000000	6.55213
996.000000	6.52404
998.000000	6.57806
1000.000000	6.62912
1002.000000	6.68656
1004.000000	6.69779
1006.000000	6.78774
1008.000000	6.56712
1010.000000	6.36101
1012.000000	6.46451
1014.000000	6.53442
1016.000000	6.4859
1018.000000	6.50218
1020.000000	6.4171
1022.000000	6.50015
1024.000000	6.49453
1026.000000	6.68155
1028.000000	7.00812
1030.000000	7.00818
1032.000000	6.89677
1034.000000	6.9882
1036.000000	6.92754
1038.000000	6.90497
1040.000000	6.86751
1042.000000	7.13163
1044.000000	7.23009
1046.000000	7.11853
1048.000000	7.28026
1050.000000	7.51614
1052.000000	7.67603
1054.000000	7.81482
1056.000000	7.81724
1058.000000	7.70769
1060.000000	7.63887
1062.000000	7.83818
1064.000000	8.06009
1066.000000	8.21058
1068.000000	8.40291
1070.000000	8.61763
1072.000000	8.68204
1074.000000	8.78523
1076.000000	8.98025
1078.000000	9.05753
1080.000000	9.29659
1082.000000	9.49423
1084.000000	9.84127
1086.000000	9.97286
1088.000000	10.0226
1090.000000	10.3209
1092.000000	10.5327
1094.000000	10.6424
1096.000000	10.5272
1098.000000	10.592
1100.000000	10.7784
1102.000000	10.8473
1104.000000	11.117
1106.000000	11.2155
1108.000000	11.1702
1110.000000	11.1497
1112.000000	11.0719
1114.000000	10.8499
1116.000000	10.7245
1118.000000	10.5349
1120.000000	10.163
1122.000000	10.0434
1124.000000	9.89358
1126.000000	9.67376
1128.000000	9.30187
1130.000000	8.97367
1132.000000	8.79276
1134.000000	8.75264
1136.000000	8.53045
1138.000000	8.43774
1140.000000	8.3733
1142.000000	8.1414
1144.000000	8.06929
1146.000000	8.05784
1148.000000	7.78164
1150.000000	7.69715
1152.000000	7.63168
1154.000000	7.47058
1156.000000	7.30516
1158.000000	7.45699
1160.000000	7.628
1162.000000	7.53746
1164.000000	7.46876
1166.000000	7.44455
1168.000000	7.35905
1170.000000	7.36277
1172.000000	7.41894
1174.000000	7.35839
1176.000000	7.14015
1178.000000	7.03425
1180.000000	6.97459
1182.000000	7.14012
1184.000000	7.40197
1186.000000	7.52156
1188.000000	7.49802
1190.000000	7.28816
1192.000000	7.35457
1194.000000	7.4852
1196.000000	7.34742
1198.000000	7.2897
1200.000000	7.27618
1202.000000	7.3507
1204.000000	7.50896
1206.000000	7.7673
1208.000000	7.7389
1210.000000	7.47642
1212.000000	7.50392
1214.000000	7.40567
1216.000000	7.28688
1218.000000	7.44709
1220.000000	7.47447
1222.000000	7.61418
1224.000000	7.69783
1226.000000	7.60415
1228.000000	7.63546
1230.000000	7.68784
1232.000000	7.62232
1234.000000	7.54211
1236.000000	7.57365
1238.000000	7.68022
1240.000000	7.55898
1242.000000	7.50456
1244.000000	7.51922
1246.000000	7.47938
1248.000000	7.62466
1250.000000	7.74903
1252.000000	7.65251
1254.000000	7.77157
1256.000000	7.68612
1258.000000	7.80952
1260.000000	7.81347
1262.000000	7.78289
1264.000000	7.83979
1266.000000	7.76068
1268.000000	7.61992
1270.000000	7.68767
1272.000000	7.75263
1274.000000	7.65465
1276.000000	7.86662
1278.000000	8.07854
1280.000000	8.12401
1282.000000	8.15564
1284.000000	8.20497
1286.000000	8.09344
1288.000000	7.93506
1290.000000	7.91627
1292.000000	7.9471
1294.000000	8.00241
1296.000000	7.9152
1298.000000	7.96095
1300.000000	8.11441
1302.000000	8.45793
1304.000000	8.36917
1306.000000	8.19756
1308.000000	8.19504
1310.000000	8.15029
1312.000000	8.01818
1314.000000	7.97574
1316.000000	7.97769
1318.000000	8.08828
1320.000000	8.16159
1322.000000	8.15821
1324.000000	8.1974
1326.000000	8.12319
1328.000000	7.88443
1330.000000	7.8732
1332.000000	8.01308
1334.000000	8.15628
1336.000000	8.09933
1338.000000	7.98511
1340.000000	7.9575
1342.000000	8.15531
1344.000000	8.19169
1346.000000	8.16665
1348.000000	8.12861
1350.000000	8.0768
1352.000000	8.03663
1354.000000	7.99416
1356.000000	8.03836
1358.000000	8.1262
1360.000000	8.08455
1362.000000	7.9263
1364.000000	7.84644
1366.000000	8.06601
1368.000000	8.17473
1370.000000	8.17574
1372.000000	8.31258
1374.000000	8.32009
1376.000000	8.0825
1378.000000	7.96346
1380.000000	7.97685
1382.000000	8.29979
1384.000000	8.33664
1386.000000	8.22072
1388.000000	8.02884
1390.000000	7.96879
1392.000000	8.05444
1394.000000	8.04804
1396.000000	8.19302
1398.000000	8.27985
1400.000000	8.26593
1402.000000	8.25189
1404.000000	8.28247
1406.000000	8.44789
1408.000000	8.44932
1410.000000	8.41592
1412.000000	8.11262
1414.000000	7.86954
1416.000000	7.90733
1418.000000	8.12166
1420.000000	8.31512
1422.000000	8.58847
1424.000000	8.7236
1426.000000	8.42175
1428.000000	8.2162
1430.000000	8.25168
1432.000000	8.41047
1434.000000	8.46442
1436.000000	8.49038
1438.000000	8.42786
1440.000000	8.50102
1442.000000	8.52689
1444.000000	8.49437
1446.000000	8.42161
1448.000000	8.46241
1450.000000	8.58964
1452.000000	8.66576
1454.000000	8.62236
1456.000000	8.37763
1458.000000	8.46349
1460.000000	8.55493
1462.000000	8.57621
1464.000000	8.64446
1466.000000	8.62663
1468.000000	8.56818
1470.000000	8.57561
1472.000000	8.50734
1474.000000	8.34548
1476.000000	8.26376
1478.000000	8.25278
1480.000000	8.47167
1482.000000	8.58675
1484.000000	8.57796
1486.000000	8.508
1488.000000	8.45896
1490.000000	8.39614
1492.000000	8.30947
1494.000000	8.37504
1496.000000	8.32985
1498.000000	8.42101
1500.000000	8.52415
1502.000000	8.66322
1504.000000	8.63864
1506.000000	8.54021
1508.000000	8.70163
1510.000000	8.77919
1512.000000	8.55265
1514.000000	8.52383
1516.000000	8.53837
1518.000000	8.66283
1520.000000	8.85056
1522.000000	8.73855
1524.000000	8.75554
1526.000000	8.81007
1528.000000	8.915
1530.000000	9.01582
1532.000000	8.83827
1534.000000	8.62427
1536.000000	8.60476
1538.000000	8.67051
1540.000000	8.59044
1542.000000	8.66271
1544.000000	8.70809
1546.000000	8.77827
1548.000000	9.00641
1550.000000	8.939
1552.000000	8.66448
1554.000000	8.68249
1556.000000	8.8139
1558.000000	9.06209
1560.000000	9.1632
1562.000000	8.989
1564.000000	8.70547
1566.000000	8.62197
1568.000000	8.78195
1570.000000	8.70438
1572.000000	8.70128
1574.000000	8.50839
1576.000000	8.35965
1578.000000	8.62306
1580.000000	8.7489
1582.000000	8.90448
1584.000000	8.84077
1586.000000	8.72398
1588.000000	8.77932
1590.000000	8.83152
1592.000000	8.62092
1594.000000	8.70333
1596.000000	8.73126
1598.000000	8.72034
1600.000000	8.77282
1602.000000	8.83566
1604.000000	8.80549
1606.000000	8.78127
1608.000000	8.85441
1610.000000	8.98113
1612.000000	8.94641
1614.000000	8.91915
1616.000000	8.80391
1618.000000	8.8487
1620.000000	8.84716
1622.000000	9.01576
1624.000000	9.09242
1626.000000	8.99634
1628.000000	8.98003
1630.000000	8.93767
1632.000000	8.87569
1634.000000	9.06588
1636.000000	9.0027
1638.000000	9.05634
1640.000000	9.14926
1642.000000	9.13491
1644.000000	9.20631
1646.000000	9.00718
1648.000000	9.18241
1650.000000	9.21356
1652.000000	9.17067
1654.000000	9.36451
1656.000000	9.24159
1658.000000	9.09265
1660.000000	9.07479
1662.000000	9.17616
1664.000000	9.24833
1666.000000	9.26097
1668.000000	8.99802
1670.000000	8.81075
1672.000000	8.80702
1674.000000	8.81427
1676.000000	8.78107
1678.000000	8.8101
1680.000000	8.76124
1682.000000	8.91212
1684.000000	8.90126
1686.000000	8.65711
1688.000000	8.76124
1690.000000	9.02281
1692.000000	9.05695
1694.000000	9.00858
1696.000000	8.89833
1698.000000	9.07808
1700.000000	9.12185
1702.000000	9.13814
1704.000000	9.103
1706.000000	9.06151
1708.000000	9.04095
1710.000000	9.05533
1712.000000	9.16719
1714.000000	9.2674
1716.000000	9.11183
1718.000000	9.11037
1720.000000	9.00711
1722.000000	9.06487
1724.000000	9.25375
1726.000000	9.22844
1728.000000	9.22855
1730.000000	9.17193
1732.000000	8.99492
1734.000000	8.99166
1736.000000	8.96833
1738.000000	9.09867
1740.000000	9.26687
1742.000000	9.12185
1744.000000	8.92629
1746.000000	9.18466
1748.000000	9.24893
1750.000000	9.10044
1752.000000	9.07465
1754.000000	9.29676
1756.000000	9.54315
1758.000000	9.35837
1760.000000	9.11909
1762.000000	9.06949
1764.000000	9.18382
1766.000000	9.3111
1768.000000	9.36701
1770.000000	9.42614
1772.000000	9.34102
1774.000000	9.33892
1776.000000	9.21728
1778.000000	9.1711
1780.000000	9.30785
1782.000000	9.16951
1784.000000	9.04303
1786.000000	9.14384
1788.000000	9.12152
1790.000000	9.08727
1792.000000	9.19897
1794.000000	9.26502
1796.000000	9.16138
1798.000000	9.24921
1800.000000	9.29507
1802.000000	9.1597
1804.000000	9.21324
1806.000000	9.15133
1808.000000	8.9271
1810.000000	9.11326
1812.000000	9.39655
1814.000000	9.454
1816.000000	9.21826
1818.000000	9.21469
1820.000000	9.23349
1822.000000	9.46563
1824.000000	9.5455
1826.000000	9.45253
1828.000000	9.39333
1830.000000	9.36342
1832.000000	9.27854
1834.000000	9.18258
1836.000000	9.28056
1838.000000	9.24594
1840.000000	9.31471
1842.000000	9.29354
1844.000000	9.15347
1846.000000	9.10961
1848.000000	9.10869
1850.000000	8.9775
1852.000000	9.11255
1854.000000	9.17883
1856.000000	9.01782
1858.000000	8.90318
1860.000000	8.88447
1862.000000	9.08333
1864.000000	9.20541
1866.000000	9.22096
1868.000000	9.2069
1870.000000	9.26077
1872.000000	9.22506
1874.000000	9.18824
1876.000000	9.15732
1878.000000	9.07067
1880.000000	9.067
1882.000000	9.14868
1884.000000	9.13523
1886.000000	9.22075
1888.000000	9.17863
1890.000000	9.1433
1892.000000	9.20716
1894.000000	9.05901
1896.000000	8.80473
1898.000000	8.735
1900.000000	8.74841
1902.000000	8.79302
1904.000000	8.93022
1906.000000	8.85021
1908.000000	8.6134
1910.000000	8.70742
1912.000000	8.94961
1914.000000	8.90941
1916.000000	8.82211
1918.000000	8.71998
1920.000000	8.68017
1922.000000	8.73273
1924.000000	8.63825
1926.000000	8.64125
1928.000000	8.65797
1930.000000	8.70293
1932.000000	9.00212
1934.000000	9.1057
1936.000000	8.67459
1938.000000	8.53956
1940.000000	8.64676
1942.000000	8.56118
1944.000000	8.68917
1946.000000	8.88516
1948.000000	8.81517
1950.000000	8.83881
1952.000000	8.83264
1954.000000	8.81525
1956.000000	8.67376
1958.000000	8.79369
1960.000000	8.72637
1962.000000	8.68224
1964.000000	8.79036
1966.000000	8.59717
1968.000000	8.28505
1970.000000	8.34915
1972.000000	8.66783
1974.000000	8.77887
1976.000000	8.61237
1978.000000	8.57905
1980.000000	8.5826
1982.000000	8.60219
1984.000000	8.67952
1986.000000	8.79275
1988.000000	8.79326
1990.000000	8.65273
1992.000000	8.40292
1994.000000	8.63456
1996.000000	8.73435
1998.000000	8.51753
2000.000000	8.2787
2002.000000	8.57641
2004.000000	8.83282
2006.000000	8.84593
2008.000000	8.71415
2010.000000	8.5764
2012.000000	8.68278
2014.000000	8.64326
2016.000000	8.38952
2018.000000	8.43022
2020.000000	8.4873
2022.000000	8.53221
2024.000000	8.49892
2026.000000	8.6873
2028.000000	8.7106
2030.000000	8.55598
2032.000000	8.66751
2034.000000	8.47239
2036.000000	8.29783
2038.000000	8.25478
2040.000000	8.12651
2042.000000	8.15512
2044.000000	8.0671
2046.000000	8.18315
2048.000000	8.18212
2050.000000	8.26705
2052.000000	8.2396
2054.000000	8.197
2056.000000	8.07723
2058.000000	8.01166
2060.000000	8.09329
2062.000000	8.29355
2064.000000	7.96408
2066.000000	7.96345
2068.000000	8.05475
2070.000000	7.87828
2072.000000	7.84039
2074.000000	7.95527
2076.000000	8.03978
2078.000000	8.16538
2080.000000	7.88913
2082.000000	7.70877
2084.000000	7.77028
2086.000000	7.90252
2088.000000	8.20007
2090.000000	8.25046
2092.000000	7.80178
2094.000000	7.83231
2096.000000	7.85541
2098.000000	7.79367
2100.000000	7.82289
2102.000000	7.95526
2104.000000	7.91491
2106.000000	7.99527
2108.000000	8.14082
2110.000000	8.19282
2112.000000	8.10951
2114.000000	8.14876
2116.000000	8.01607
2118.000000	7.95422
2120.000000	7.89757
2122.000000	7.80946
2124.000000	7.82737
2126.000000	7.88613
2128.000000	7.82942
2130.000000	7.86243
2132.000000	7.85596
2134.000000	7.90458
2136.000000	7.80405
2138.000000	7.87935
2140.000000	7.8814
2142.000000	7.83695
2144.000000	7.77054
2146.000000	7.79267
2148.000000	7.94722
2150.000000	7.9293
2152.000000	7.76656
2154.000000	7.82674
2156.000000	7.87656
2158.000000	7.801
2160.000000	7.98241
2162.000000	7.9428
2164.000000	7.74901
2166.000000	7.69824
2168.000000	7.89974
2170.000000	7.98955
2172.000000	7.93747
2174.000000	8.05962
2176.000000	7.69997
2178.000000	7.56693
2180.000000	7.78663
2182.000000	7.94031
2184.000000	7.79107
2186.000000	7.69897
2188.000000	7.56661
2190.000000	7.61329
2192.000000	7.83358
2194.000000	7.83751
2196.000000	7.52154
2198.000000	7.50108
2200.000000	7.8201
2202.000000	7.75853
2204.000000	7.67259
2206.000000	7.77983
2208.000000	7.78597
2210.000000	7.72358
2212.000000	7.77148
2214.000000	7.84124
2216.000000	7.65248
2218.000000	7.67042
2220.000000	7.8841
2222.000000	7.93124
2224.000000	7.86075
2226.000000	7.8149
2228.000000	7.68754
2230.000000	7.85323
2232.000000	8.03575
2234.000000	8.09094
2236.000000	8.18022
2238.000000	8.13553
2240.000000	8.26271
2242.000000	8.46135
2244.000000	8.49305
2246.000000	8.38236
2248.000000	8.51005
2250.000000	8.65337
2252.000000	8.91879
2254.000000	9.28398
2256.000000	9.37459
2258.000000	9.13936
2260.000000	9.08548
2262.000000	9.41934
2264.000000	9.71534
2266.000000	9.89513
2268.000000	10.3325
2270.000000	10.7193
2272.000000	11.1314
2274.000000	11.8381
2276.000000	12.4517
2278.000000	13.0883
2280.000000	13.7377
2282.000000	14.6572
2284.000000	16.0048
2286.000000	16.9494
2288.000000	17.8644
2290.000000	19.2011
2292.000000	20.886
2294.000000	22.4748
2296.000000	22.4757
2298.000000	21.9171
2300.000000	23.0196
2302.000000	24.6543
2304.000000	26.5736
2306.000000	28.8814
2308.000000	31.144
2310.000000	33.4796
2312.000000	35.9636
2314.000000	38.1245
2316.000000	40.4726
2318.000000	43.0647
2320.000000	45.6178
2322.000000	47.9508
2324.000000	50.1512
2326.000000	51.8799
2328.000000	53.5663
2330.000000	55.2309
2332.000000	57.345
2334.000000	59.149
2336.000000	59.1574
2338.000000	60.4394
2340.000000	62.1289
2342.000000	64.4653
2344.000000	64.8466
2346.000000	64.5537
2348.000000	64.0144
2350.000000	63.2053
2352.000000	61.1608
2354.000000	57.864
2356.000000	54.8412
2358.000000	52.3582
2360.000000	49.194
2362.000000	45.9104
2364.000000	42.5943
2366.000000	38.724
2368.000000	34.9824
2370.000000	31.7334
2372.000000	27.8594
2374.000000	24.1227
2376.000000	21.9366
2378.000000	22.2487
2380.000000	20.5337
2382.000000	17.7788
2384.000000	14.6093
2386.000000	12.2761
2388.000000	10.2729
2390.000000	8.31403
2392.000000	6.41154
2394.000000	4.93651
2396.000000	4.15132
2398.000000	3.44595
2400.000000	2.60631
2402.000000	1.95074
2404.000000	1.49174
2406.000000	1.09572
2408.000000	0.863969
2410.000000	0.756023
2412.000000	0.603553
2414.000000	0.50528
2416.000000	0.442543
2418.000000	0.400054
2420.000000	0.312463
2422.000000	0.306263
2424.000000	0.338444
2426.000000	0.33
2428.000000	0.322727
2430.000000	0.318233
2432.000000	0.288944
2434.000000	0.23298
2436.000000	0.224288
2438.000000	0.234719
2440.000000	0.21113
2442.000000	0.214329
2444.000000	0.194741
2446.000000	0.147667
2448.000000	0.151479
2450.000000	0.152329
2452.000000	0.154257
2454.000000	0.163079
2456.000000	0.13898
2458.000000	0.134742
2460.000000	0.144273
2462.000000	0.14443
2464.000000	0.127202
2466.000000	0.102737
2468.000000	0.100325
2470.000000	0.0955551
2472.000000	0.0740356
2474.000000	0.0908882
2476.000000	0.101764
2478.000000	0.0852821
2480.000000	0.0743269
2482.000000	0.0667543
2484.000000	0.0630585
2486.000000	0.0698977
2488.000000	0.0835366
2490.000000	0.0833118
2492.000000	0.063992
2494.000000	0.0532705
2496.000000	0.0469305
2498.000000	0.0437623
2500.000000	0.0454475
2502.000000	0.0387156
2504.000000	0.0400295
2506.000000	0.0483171
2508.000000	0.0480751
2510.000000	0.0466694
2512.000000	0.0256571
2514.000000	0.0164052
2516.000000	0.0146488
2518.000000	0.0494455
2520.000000	0.0647527
2522.000000	0.0279893
2524.000000	0.0146764
2526.000000	0.0132975
2528.000000	0.016484
2530.000000	0.0221433
2532.000000	0.0268037
2534.000000	0.0262801
2536.000000	0.0226174
2538.000000	0.0255677
2540.000000	0.0231848
2542.000000	0.00901089
2544.000000	0.0312337
2546.000000	0.0405035
2548.000000	0.0388246
2550.000000	0.0263254
2552.000000	0.025982
2554.000000	0.0258322
2556.000000	0.0255841
2558.000000	0.0252907
2560.000000	0.0250072
2562.000000	0.0181912
2564.000000	0.0202935
2566.000000	0.0234369
2568.000000	0.0161785
2570.000000	0.00968311
2572.000000	0.014613
2574.000000	0.024872
2576.000000	0.045306
2578.000000	0.05269
2580.000000	0.0600194
